"total de dolares vendidos","promedio de dolares vendidos","ganancia total","ganacia promedio","gap promedio ","precio de compra promedio","precio de venta promedio","semana"
24563.14,3509.02,18008.668274999978,2572.6668964285686,0.7353428571428563,19.02327142857143,19.758614285714287,2022-11-17 08:00:00
35864.619999999995,5123.517142857143,25982.641123999972,3711.8058748571398,0.724099999999999,18.998,19.7221,2022-11-24 08:00:00
47794.35999999999,6827.765714285714,35052.499238000004,5007.499891142857,0.7347142857142863,18.875185714285713,19.6099,2022-12-01 08:00:00
30802.77,4400.395714285714,20769.862724999966,2967.1232464285663,0.6777142857142847,19.117800000000003,19.795514285714287,2022-12-08 09:00:00
42101.49,6014.498571428571,30671.655622,4381.665088857142,0.7331857142857144,19.260285714285715,19.99347142857143,2022-12-15 08:00:00
28498.68,4071.24,21669.15854600004,3095.594078000005,0.7591142857142869,19.241314285714285,20.00042857142857,2022-12-23 08:00:00
24487.399999999994,3498.2,18393.43312499999,2627.633303571427,0.756028571428571,19.00227142857143,19.7583,2022-12-30 09:00:00
33493.46,4784.78,24912.135565999983,3558.8765094285686,0.7475857142857133,18.965442857142857,19.713028571428573,2023-01-06 08:00:00
44431.25,6347.321428571428,32728.436347999977,4675.49090685714,0.7361285714285718,18.67262857142857,19.40875714285714,2023-01-13 09:00:00
24761.18,3537.3114285714287,16904.161316000005,2414.8801880000005,0.6979285714285715,18.467485714285715,19.165414285714284,2023-01-20 08:00:00
43436.770000000004,6205.2528571428575,29067.166582,4152.452368857143,0.6716142857142862,18.50372857142857,19.17534285714286,2023-01-27 08:00:00
40142.299999999996,5734.614285714285,28033.222638999985,4004.7460912857114,0.7016571428571423,18.406414285714288,19.108071428571428,2023-02-03 09:00:00
20533.11,2933.3014285714285,15074.377509000005,2153.4825012857154,0.7357857142857149,18.475571428571428,19.211357142857143,2023-02-10 08:00:00
54551.14000000001,7793.02,39994.73567300007,5713.533667571439,0.7343142857142867,18.230671428571426,18.964985714285714,2023-02-17 08:00:00
43333.17,6190.452857142857,32312.315776999963,4616.045110999995,0.7400571428571426,18.03557142857143,18.775628571428573,2023-02-24 08:00:00
26574.79,3796.3985714285714,19941.285233999977,2848.7550334285684,0.7499714285714276,17.91024285714286,18.660214285714286,2023-03-03 14:00:00
39348.28,5621.182857142857,30472.956536999987,4353.279505285713,0.7669428571428573,17.71892857142857,18.48587142857143,2023-03-10 09:00:00
39167.96,5595.422857142857,31974.306846999993,4567.758120999999,0.8155285714285715,18.19302857142857,19.008557142857143,2023-03-17 08:00:00
28405.9,4057.985714285714,23280.273693000006,3325.753384714287,0.8237714285714282,18.230857142857143,19.054628571428573,2023-03-24 10:00:00
23748.389999999996,3392.6271428571426,19453.800709999974,2779.1143871428535,0.818799999999999,17.80194285714286,18.620742857142854,2023-03-31 08:00:00
52395.74,7485.105714285714,44813.809676000004,6401.9728108571435,0.8684142857142858,17.632185714285715,18.5006,2023-04-07 09:00:00
35025.22,5003.602857142857,30466.12453200004,4352.303504571434,0.8650571428571432,17.634114285714286,18.49917142857143,2023-04-14 11:00:00
32572.86,4653.265714285714,27341.088988000003,3905.869855428572,0.8556857142857146,17.528357142857143,18.38404285714286,2023-04-21 09:00:00
