"average(cantidad)","sum(cantidad)","average(gain)","sum(gain)","average(gap)","average(precio_compra)","average(precio_venta)","day"
733.37,733.37,364.4848899999999,364.4848899999999,0.4969999999999999,20.176,20.673,2021-03-17 11:00:00
2091.2383333333332,12547.429999999998,1024.0794118333313,6144.476470999988,0.48969999999999914,20.1842,20.6739,2021-03-18 10:00:00
419.76,839.52,206.27006399999948,412.54012799999896,0.4913999999999987,20.1948,20.6862,2021-03-19 12:00:00
546.4159999999999,2732.08,268.5634639999992,1342.817319999996,0.4914999999999985,20.1827,20.6742,2021-03-20 09:00:00
467.8275,1871.31,229.93721625000097,919.7488650000039,0.49150000000000205,20.1894,20.6809,2021-03-21 08:00:00
2166.0775,8664.31,1079.3564182500008,4317.425673000003,0.4983000000000004,20.2528,20.7511,2021-03-22 09:00:00
469.2,2346.0,247.83144000000084,1239.1572000000042,0.5282000000000018,20.3757,20.9039,2021-03-23 09:00:00
596.3233333333334,1788.97,296.90938766666744,890.7281630000024,0.49790000000000134,20.4968,20.9947,2021-03-24 12:00:00
198.968,994.8399999999999,100.31966560000016,501.59832800000083,0.5042000000000009,20.3817,20.8859,2021-03-25 10:00:00
447.54833333333335,2685.29,224.1322053333325,1344.793231999995,0.5007999999999981,20.2864,20.7872,2021-03-26 10:00:00
362.01,362.01,181.2946080000006,181.2946080000006,0.5008000000000017,20.2853,20.7861,2021-03-27 08:00:00
251.91375,2015.31,126.1332146249996,1009.0657169999968,0.5006999999999984,20.2912,20.7919,2021-03-28 08:00:00
156.8166666666667,470.45000000000005,78.31424333333301,234.94272999999902,0.49939999999999785,20.3122,20.8116,2021-03-29 09:00:00
517.895,2071.58,260.5011850000001,1042.0047400000003,0.5030000000000001,20.2711,20.7741,2021-03-30 08:00:00
1019.071111111111,9171.64,507.59932044444537,4568.393884000008,0.4981000000000009,20.134600000000002,20.6327,2021-03-31 09:00:00
395.27571428571434,2766.9300000000003,196.88683328571324,1378.2078329999927,0.4980999999999973,20.115199999999998,20.6133,2021-04-01 10:00:00
343.14,1715.7,170.91803400000032,854.5901700000015,0.4981000000000009,20.1176,20.6157,2021-04-02 08:00:00
879.4300000000001,1758.8600000000001,438.0440830000008,876.0881660000016,0.4981000000000009,20.1176,20.6157,2021-04-03 10:00:00
449.8971428571429,3149.28,224.09376685714324,1568.6563680000027,0.4981000000000009,20.118,20.6161,2021-04-04 08:00:00
2118.335,21183.350000000002,1040.7379854999979,10407.37985499998,0.49129999999999896,20.021600000000003,20.5129,2021-04-05 08:00:00
2961.2966666666666,8883.89,1521.2180976666668,4563.6542930000005,0.5137,19.8802,20.3939,2021-04-06 09:00:00
315.8671428571429,2211.07,162.98744571428625,1140.9121200000038,0.5160000000000018,19.871,20.387,2021-04-07 08:00:00
122.87,245.74,60.30459600000002,120.60919200000004,0.4908000000000001,19.8124,20.3032,2021-04-08 10:00:00
654.0966666666667,1962.29,321.4231020000015,964.2693060000045,0.4914000000000023,19.8422,20.3336,2021-04-09 13:00:00
283.33142857142855,1983.32,146.08568457142934,1022.5997920000053,0.5156000000000027,19.8313,20.3469,2021-04-10 11:00:00
424.26625,3394.13,208.48443525000096,1667.8754820000077,0.4914000000000023,19.8389,20.330299999999998,2021-04-11 08:00:00
1310.4525,5241.81,643.3011322499999,2573.2045289999996,0.4908999999999999,19.8159,20.3068,2021-04-12 08:00:00
358.6057142857143,2510.2400000000002,139.03143542857228,973.2200480000059,0.3877000000000024,19.877,20.2647,2021-04-13 08:00:00
356.40222222222224,3207.6200000000003,167.61596511111046,1508.543685999994,0.47029999999999816,19.7981,20.2684,2021-04-14 09:00:00
341.2875,1365.15,162.62349374999928,650.4939749999971,0.4764999999999979,19.6917,20.1682,2021-04-15 09:00:00
247.372,1236.8600000000001,122.96862119999992,614.8431059999996,0.49709999999999965,19.6596,20.1567,2021-04-16 08:00:00
1331.76,14649.36,628.5907199999971,6914.497919999968,0.47199999999999775,19.661,20.133000000000003,2021-04-17 09:00:00
599.0785714285714,4193.55,282.22591499999993,1975.5814049999994,0.47109999999999985,19.659500000000005,20.130599999999998,2021-04-18 10:00:00
349.22,3142.9800000000005,166.57794000000013,1499.2014600000011,0.4770000000000003,19.571300000000004,20.0483,2021-04-19 09:00:00
324.555,1947.33,150.1066875000007,900.6401250000042,0.46250000000000213,19.6557,20.1182,2021-04-20 09:00:00
399.4966666666666,2396.9799999999996,184.48756066666678,1106.9253640000006,0.4618000000000002,19.626900000000003,20.0887,2021-04-21 08:00:00
1101.1528571428573,7708.070000000001,505.75950728571314,3540.316550999992,0.45929999999999893,19.6473,20.106599999999997,2021-04-22 08:00:00
450.61285714285714,3154.29,212.1485331428558,1485.0397319999906,0.470799999999997,19.5909,20.0617,2021-04-23 09:00:00
366.28000000000003,2563.96,172.4446240000002,1207.1123680000014,0.47080000000000055,19.5915,20.062299999999997,2021-04-24 08:00:00
275.4166666666667,1652.5,136.41387500000008,818.4832500000005,0.4953000000000003,19.5817,20.077,2021-04-25 09:00:00
176.235,704.94,83.30628449999995,333.2251379999998,0.4726999999999997,19.6029,20.0756,2021-04-26 09:00:00
142.43333333333334,427.3,66.55909666666689,199.67729000000068,0.4673000000000016,19.7197,20.187,2021-04-27 12:00:00
320.07500000000005,640.1500000000001,148.06669500000064,296.13339000000127,0.4626000000000019,19.6785,20.1411,2021-04-28 08:00:00
162.88500000000002,1303.0800000000002,76.76770050000049,614.1416040000039,0.47130000000000294,19.777999999999995,20.2493,2021-04-29 09:00:00
737.1366666666667,2211.41,347.5599383333326,1042.6798149999977,0.4714999999999989,19.8722,20.3437,2021-04-30 11:00:00
199.01250000000002,796.0500000000001,93.81449250000054,375.25797000000216,0.4714000000000027,19.8786,20.35,2021-05-01 08:00:00
173.89272727272726,1912.82,81.85130672727287,900.3643740000016,0.4707000000000008,19.881300000000003,20.352,2021-05-02 08:00:00
284.525,1138.1,133.44222499999933,533.7688999999973,0.46899999999999764,19.9127,20.3817,2021-05-03 08:00:00
622.842,6228.42,297.09563400000025,2970.9563400000025,0.4770000000000003,19.9083,20.3853,2021-05-04 11:00:00
1027.2,2054.4,509.79936000000157,1019.5987200000031,0.4963000000000015,19.921,20.4173,2021-05-05 09:00:00
253.13166666666666,3037.58,119.90847050000023,1438.9016460000028,0.4737000000000009,19.855799999999995,20.3295,2021-05-06 08:00:00
307.77833333333336,1846.67,144.99437283333327,869.9662369999996,0.47109999999999985,19.6825,20.1536,2021-05-07 08:00:00
2491.602,12458.009999999998,1173.7937021999996,5868.968510999998,0.47109999999999985,19.6813,20.1524,2021-05-08 11:00:00
216.1933333333333,1297.1599999999999,101.43791200000015,608.6274720000009,0.4692000000000007,19.684300000000004,20.153500000000005,2021-05-09 09:00:00
594.146,2970.73,276.0402315999984,1380.201157999992,0.46459999999999724,19.635,20.0996,2021-05-10 12:00:00
58.703333333333326,176.10999999999999,27.24421700000011,81.73265100000033,0.46410000000000196,19.647,20.1111,2021-05-11 09:00:00
223.345,1786.76,105.21782949999997,841.7426359999997,0.47109999999999985,19.7684,20.239499999999996,2021-05-12 08:00:00
670.9100000000001,2683.6400000000003,318.01134000000013,1272.0453600000005,0.4740000000000002,19.7022,20.1762,2021-05-13 08:00:00
1128.8200000000002,5644.1,519.2572000000009,2596.2860000000046,0.46000000000000085,19.6019,20.0619,2021-05-14 08:00:00
262.2575,2098.06,120.66467575000016,965.3174060000013,0.4601000000000006,19.5996,20.059699999999996,2021-05-15 08:00:00
575.83,575.83,264.3635529999997,264.3635529999997,0.4590999999999994,19.6081,20.0672,2021-05-16 13:00:00
243.5775,974.31,112.58152049999983,450.3260819999993,0.4621999999999993,19.5517,20.0139,2021-05-17 10:00:00
1534.919090909091,16884.11,719.7235617272748,7916.959179000023,0.4689000000000014,19.553499999999996,20.0224,2021-05-18 08:00:00
6702.72,6702.72,3100.678271999989,3100.678271999989,0.46259999999999835,19.6029,20.0655,2021-05-19 14:00:00
270.4857142857143,1893.4,127.0471399999999,889.3299799999993,0.46969999999999956,19.5926,20.062299999999997,2021-05-20 08:00:00
573.62,2294.48,282.67993599999943,1130.7197439999977,0.492799999999999,19.6294,20.1222,2021-05-21 08:00:00
1071.96,6431.76,528.1546919999992,3168.928151999995,0.49269999999999925,19.6374,20.1301,2021-05-22 08:00:00
469.77666666666664,1409.33,219.66756933333377,659.0027080000013,0.4676000000000009,19.6415,20.1091,2021-05-23 10:00:00
274.144,1370.72,127.91559039999993,639.5779519999996,0.4665999999999997,19.601,20.0676,2021-05-24 08:00:00
556.23,2224.92,256.81139100000024,1027.245564000001,0.46170000000000044,19.605,20.0667,2021-05-25 12:00:00
526.18,1578.54,243.93704799999978,731.8111439999993,0.46359999999999957,19.5968,20.0604,2021-05-26 11:00:00
251.11142857142858,1757.78,117.57037085714273,822.9925959999991,0.4681999999999995,19.648799999999998,20.117,2021-05-27 09:00:00
429.395,1717.58,201.94446850000074,807.777874000003,0.4703000000000017,19.6387,20.109,2021-05-28 11:00:00
2000.4260000000002,10002.130000000001,940.8003478000034,4704.001739000017,0.4703000000000017,19.6422,20.1125,2021-05-29 09:00:00
437.284,2186.42,205.12992440000045,1025.6496220000022,0.46910000000000096,19.6436,20.1127,2021-05-30 09:00:00
1429.7285714285715,10008.1,701.710782857143,4911.975480000001,0.4908000000000001,19.631400000000003,20.122199999999996,2021-05-31 08:00:00
2904.3360000000002,14521.68,1339.1893296000053,6695.9466480000265,0.46110000000000184,19.6374,20.0985,2021-06-01 09:00:00
2072.3050000000003,4144.610000000001,962.5856725000021,1925.1713450000043,0.464500000000001,19.6268,20.0913,2021-06-02 12:00:00
1766.6999999999998,10600.199999999999,812.8586700000011,4877.152020000007,0.4601000000000006,19.7792,20.2393,2021-06-03 09:00:00
249.052,1245.26,116.85519839999931,584.2759919999966,0.4691999999999972,19.6731,20.1423,2021-06-04 08:00:00
751.866,3759.33,352.77552720000057,1763.877636000003,0.4692000000000007,19.6796,20.1488,2021-06-05 10:00:00
203.83800000000002,1019.19,95.6204058000002,478.102029000001,0.46910000000000096,19.6741,20.1432,2021-06-06 09:00:00
346.9454545454546,3816.4000000000005,158.2071272727271,1740.278399999998,0.4559999999999995,19.5592,20.015199999999997,2021-06-07 08:00:00
2628.7825,10515.13,1203.9823849999957,4815.929539999983,0.4579999999999984,19.4739,19.9319,2021-06-08 10:00:00
573.04,1146.08,264.1141359999993,528.2282719999986,0.46089999999999876,19.4483,19.9092,2021-06-09 12:00:00
1366.8666666666666,12301.8,623.8379466666647,5614.5415199999825,0.4563999999999986,19.4338,19.890199999999997,2021-06-10 09:00:00
1581.5128571428572,11070.59,719.4301987142888,5036.011391000022,0.4549000000000021,19.5566,20.0115,2021-06-11 09:00:00
76.70000000000002,383.50000000000006,34.89850000000014,174.49250000000072,0.45500000000000185,19.5571,20.0121,2021-06-12 08:00:00
3823.151428571429,26762.06,1737.6223242857122,12163.356269999986,0.45449999999999946,19.555399999999995,20.0099,2021-06-13 10:00:00
471.7525,1887.01,219.36491249999992,877.4596499999997,0.46499999999999986,19.6243,20.0893,2021-06-14 09:00:00
266.555,533.11,130.85184949999996,261.7036989999999,0.4908999999999999,19.7259,20.2168,2021-06-15 09:00:00
152.115,304.23,71.09855100000021,142.19710200000043,0.46740000000000137,19.9014,20.3688,2021-06-16 11:00:00
38.656,193.28,18.257228800000025,91.28614400000012,0.4723000000000006,20.0586,20.5309,2021-06-17 10:00:00
200.40166666666667,1202.41,94.78998833333384,568.739930000003,0.47300000000000253,20.2781,20.751100000000005,2021-06-18 10:00:00
171.67333333333332,1030.04,76.42896799999997,458.5738079999998,0.4451999999999998,20.312299999999997,20.757499999999997,2021-06-19 11:00:00
183.3166666666667,1099.9,81.35593666666723,488.13562000000337,0.4438000000000031,20.3162,20.76,2021-06-20 09:00:00
543.725,2174.9,245.70932750000105,982.8373100000042,0.45190000000000197,20.2475,20.6994,2021-06-21 08:00:00
663.33,3979.9800000000005,292.3295309999998,1753.9771859999987,0.44069999999999965,20.192399999999996,20.6331,2021-06-22 08:00:00
480.46000000000004,1441.38,211.4984920000004,634.4954760000012,0.4402000000000008,20.0159,20.4561,2021-06-23 08:00:00
653.1433333333333,1959.4299999999998,286.9258663333329,860.7775989999988,0.43929999999999936,19.6977,20.137,2021-06-24 09:00:00
255.11200000000002,1275.5600000000002,112.35132480000009,561.7566240000004,0.44040000000000035,19.6006,20.041,2021-06-25 10:00:00
39.2,39.2,17.259760000000025,17.259760000000025,0.4403000000000006,19.59,20.0303,2021-06-26 09:00:00
445.56333333333333,2673.38,195.6914159999998,1174.1484959999989,0.4391999999999996,19.591800000000003,20.031000000000002,2021-06-27 08:00:00
1099.4479999999999,5497.24,482.32783759999694,2411.6391879999846,0.4386999999999972,19.5772,20.0159,2021-06-28 10:00:00
636.8777777777779,5731.900000000001,279.3982811111116,2514.5845300000046,0.43870000000000076,19.556700000000003,19.9954,2021-06-29 08:00:00
459.6933333333333,2758.16,201.94328133333303,1211.6596879999981,0.43929999999999936,19.6358,20.075099999999996,2021-06-30 08:00:00
1219.4771428571426,8536.339999999998,570.8372505714282,3995.8607539999975,0.46809999999999974,19.6841,20.152199999999997,2021-07-01 09:00:00
1772.0900000000001,8860.45,827.9204480000033,4139.6022400000165,0.46720000000000184,19.5462,20.0134,2021-07-02 08:00:00
570.9883333333333,3425.9300000000003,251.06357016666573,1506.3814209999944,0.4396999999999984,19.5818,20.0215,2021-07-03 10:00:00
70.77600000000001,353.88000000000005,31.04235359999982,155.2117679999991,0.43859999999999744,19.5877,20.0263,2021-07-04 09:00:00
2232.67,13396.02,1040.647486999994,6243.884921999965,0.4660999999999973,19.5665,20.0326,2021-07-05 11:00:00
255.09888888888887,2295.89,119.02914155555547,1071.2622739999993,0.4665999999999997,19.680399999999995,20.146999999999995,2021-07-06 08:00:00
250.58,1002.32,110.28025799999936,441.12103199999746,0.4400999999999975,19.7066,20.1467,2021-07-07 12:00:00
2482.3725,9929.49,1087.279154999997,4349.116619999988,0.43799999999999883,19.7358,20.1738,2021-07-08 08:00:00
316.15999999999997,2213.12,139.30009599999997,975.1006719999998,0.4405999999999999,19.636,20.076600000000003,2021-07-09 08:00:00
659.60625,5276.85,290.5565531250001,2324.452425000001,0.4405000000000001,19.6369,20.0774,2021-07-10 10:00:00
1450.3039999999999,7251.5199999999995,636.683456,3183.41728,0.43900000000000006,19.6455,20.0845,2021-07-11 08:00:00
1109.1636363636367,12200.800000000003,511.65718545454695,5628.2290400000165,0.4613000000000014,19.5857,20.047,2021-07-12 08:00:00
440.6542857142858,3084.5800000000004,202.96536399999974,1420.7575479999982,0.46059999999999945,19.7165,20.1771,2021-07-13 08:00:00
386.02,4632.24,178.72726000000037,2144.7271200000046,0.46300000000000097,19.618600000000004,20.081600000000005,2021-07-14 08:00:00
3202.795,6405.59,1478.4101720000024,2956.8203440000048,0.4616000000000007,19.6547,20.1163,2021-07-15 12:00:00
123.8525,495.41,56.712059749999824,226.8482389999993,0.45789999999999864,19.5973,20.0552,2021-07-16 08:00:00
805.4614285714287,5638.2300000000005,368.8207881428589,2581.745517000012,0.4579000000000022,19.5994,20.0573,2021-07-17 12:00:00
446.2566666666666,2677.5399999999995,203.8054196666657,1222.8325179999943,0.4566999999999979,19.6045,20.0612,2021-07-18 08:00:00
608.0166666666668,1824.0500000000002,280.90369999999984,842.7110999999995,0.46199999999999974,19.712,20.174,2021-07-19 08:00:00
445.205,2671.23,205.46210750000043,1232.7726450000025,0.4615000000000009,19.8061,20.2676,2021-07-20 08:00:00
420.3125,3362.5,194.85687499999983,1558.8549999999987,0.46359999999999957,19.859399999999997,20.323000000000004,2021-07-21 08:00:00
105.87333333333333,317.62,48.966416666666895,146.89925000000068,0.46250000000000213,19.8376,20.3001,2021-07-22 09:00:00
633.1033333333334,1899.3100000000002,293.69663633333266,881.089908999998,0.46389999999999887,19.7683,20.2322,2021-07-23 09:00:00
131.21333333333334,393.64,60.88298666666649,182.64895999999948,0.46399999999999864,19.7678,20.2318,2021-07-24 09:00:00
163.74333333333334,491.23,75.89503499999996,227.6851049999999,0.4634999999999998,19.7713,20.2348,2021-07-25 09:00:00
2638.0716666666663,15828.429999999998,1217.7338813333351,7306.403288000011,0.4616000000000007,19.7458,20.207400000000003,2021-07-26 11:00:00
3522.6533333333336,10567.960000000001,1636.624738666657,4909.874215999971,0.46459999999999724,19.6884,20.153,2021-07-27 12:00:00
162.76,651.04,75.27649999999977,301.1059999999991,0.4624999999999986,19.6521,20.1146,2021-07-28 08:00:00
186.61499999999998,1119.6899999999998,85.9548689999999,515.7292139999994,0.46059999999999945,19.588400000000004,20.049000000000003,2021-07-29 09:00:00
524.09,1572.27,244.75002999999933,734.250089999998,0.46699999999999875,19.5772,20.0442,2021-07-30 09:00:00
219.63000000000002,1537.41,102.56720999999973,717.9704699999982,0.46699999999999875,19.5718,20.0388,2021-07-31 08:00:00
999.4157142857144,6995.910000000001,465.3279565714305,3257.2956960000133,0.465600000000002,19.5736,20.039199999999997,2021-08-01 09:00:00
262.51714285714286,1837.62,120.88914428571422,846.2240099999996,0.4604999999999997,19.5894,20.049900000000004,2021-08-02 09:00:00
1676.6671428571426,11736.669999999998,774.7878867142848,5423.515206999994,0.4620999999999995,19.5917,20.0538,2021-08-03 08:00:00
1308.4987500000002,10467.990000000002,604.5264224999996,4836.211379999997,0.46199999999999974,19.6386,20.1006,2021-08-04 09:00:00
324.29,3242.9,151.76772,1517.6772,0.46799999999999997,19.636300000000002,20.1043,2021-08-05 08:00:00
293.6388888888889,2642.75,137.6579111111116,1238.9212000000043,0.46880000000000166,19.7033,20.1721,2021-08-06 08:00:00
1867.3760000000002,9336.880000000001,875.4258687999967,4377.129343999984,0.4687999999999981,19.702,20.1708,2021-08-07 08:00:00
584.1516666666666,3504.91,273.14931933333384,1638.8959160000031,0.4676000000000009,19.7043,20.171899999999997,2021-08-08 08:00:00
329.00666666666666,2961.06,154.30412666666706,1388.7371400000036,0.4690000000000012,19.7499,20.2189,2021-08-09 08:00:00
1056.85,10568.499999999998,499.3616250000001,4993.616250000001,0.47250000000000014,19.7835,20.256,2021-08-10 09:00:00
206.888,1034.44,98.60282080000026,493.0141040000013,0.47660000000000124,19.6619,20.1385,2021-08-11 08:00:00
837.3412500000001,6698.7300000000005,395.1413358749983,3161.130686999986,0.471899999999998,19.638499999999997,20.1104,2021-08-12 09:00:00
862.02,3448.08,407.9078639999987,1631.6314559999948,0.4731999999999985,19.5755,20.0487,2021-08-13 09:00:00
313.582,1567.91,148.38700240000065,741.9350120000032,0.47320000000000206,19.5724,20.0456,2021-08-14 08:00:00
263.16,2105.28,124.21151999999941,993.6921599999953,0.47199999999999775,19.5755,20.0475,2021-08-15 10:00:00
390.2185714285714,2731.5299999999997,186.641542714286,1306.490799000002,0.47830000000000084,19.579399999999996,20.0577,2021-08-16 08:00:00
110.725,221.45,52.15147500000001,104.30295000000002,0.4710000000000001,19.6672,20.1382,2021-08-17 10:00:00
652.0166666666667,1956.05,307.3606566666661,922.0819699999983,0.47139999999999915,19.6916,20.163,2021-08-18 12:00:00
359.97166666666664,2159.83,170.44658416666587,1022.6795049999953,0.4734999999999978,19.8167,20.2902,2021-08-19 08:00:00
93.69333333333333,281.08,44.11082133333338,132.33246400000013,0.47080000000000055,20.0142,20.485,2021-08-20 11:00:00
1480.0533333333333,8880.32,696.6611040000012,4179.966624000007,0.4707000000000008,20.0196,20.4903,2021-08-21 08:00:00
2284.0049999999997,9136.019999999999,1074.624352500003,4298.497410000012,0.47050000000000125,20.0168,20.4873,2021-08-22 09:00:00
1983.0460000000003,9915.230000000001,990.5314770000025,4952.657385000012,0.49950000000000117,20.0151,20.5146,2021-08-23 12:00:00
344.6416666666667,2067.8500000000004,163.39461416666666,980.3676849999999,0.47409999999999997,19.9384,20.412499999999998,2021-08-24 09:00:00
606.758,3033.7900000000004,302.0441323999988,1510.2206619999938,0.497799999999998,19.9524,20.4502,2021-08-25 08:00:00
432.82142857142856,3029.75,205.11407500000018,1435.7985250000013,0.47390000000000043,20.0065,20.4804,2021-08-26 09:00:00
256.57,1026.28,121.89640700000031,487.58562800000124,0.4751000000000012,19.9412,20.4163,2021-08-27 11:00:00
406.76500000000004,2440.59,192.96931600000116,1157.815896000007,0.4744000000000028,19.944099999999995,20.418499999999998,2021-08-28 12:00:00
471.055,2826.33,223.04454249999893,1338.2672549999936,0.4734999999999978,19.944600000000005,20.4181,2021-08-29 08:00:00
240.05625,1920.45,113.28254437500037,906.260355000003,0.47190000000000154,19.8681,20.34,2021-08-30 08:00:00
205.82250000000002,823.2900000000001,97.64219400000059,390.56877600000234,0.4744000000000028,19.801,20.2754,2021-08-31 08:00:00
1163.0012499999998,9304.009999999998,547.1920881250014,4377.536705000011,0.47050000000000125,19.7071,20.1776,2021-09-01 08:00:00
1767.896,8839.48,833.3861743999984,4166.930871999992,0.47139999999999915,19.6781,20.1495,2021-09-02 11:00:00
1756.7657142857147,12297.360000000002,832.1799188571383,5825.259431999968,0.47369999999999735,19.624600000000004,20.0983,2021-09-03 08:00:00
1717.735,10306.41,813.5192960000019,4881.1157760000115,0.47360000000000113,19.6251,20.098700000000004,2021-09-04 08:00:00
1109.2833333333333,3327.85,524.6910166666656,1574.0730499999968,0.472999999999999,19.6263,20.0993,2021-09-05 08:00:00
2282.048,11410.24,1077.3548608000024,5386.774304000011,0.4721000000000011,19.6142,20.0863,2021-09-06 08:00:00
415.37,1661.48,196.42847299999966,785.7138919999986,0.4728999999999992,19.6433,20.1162,2021-09-07 08:00:00
145.3425,581.37,68.5871257499997,274.3485029999988,0.471899999999998,19.6476,20.1195,2021-09-08 09:00:00
281.96625,2255.73,132.91889024999975,1063.351121999998,0.47139999999999915,19.6519,20.1233,2021-09-09 08:00:00
2500.0175,10000.07,1182.7582792500057,4731.033117000023,0.4731000000000023,19.6086,20.0817,2021-09-10 08:00:00
490.9916666666666,2945.95,232.28815749999936,1393.7289449999962,0.47309999999999874,19.6083,20.0814,2021-09-11 08:00:00
495.04,495.04,233.3618559999996,233.3618559999996,0.47139999999999915,19.6109,20.0823,2021-09-12 10:00:00
174.4925,697.97,82.01147500000042,328.04590000000167,0.4700000000000024,19.5995,20.0695,2021-09-13 09:00:00
189.47666666666666,1705.29,89.4329866666669,804.8968800000022,0.4720000000000013,19.615,20.087,2021-09-14 09:00:00
720.8333333333334,4325.0,341.6750000000002,2050.050000000001,0.4740000000000002,19.6001,20.0741,2021-09-15 09:00:00
510.5466666666666,3063.2799999999997,242.50966666666739,1455.0580000000043,0.4750000000000014,19.609800000000003,20.0848,2021-09-16 08:00:00
862.5562500000001,6900.450000000001,408.50664000000097,3268.0531200000078,0.47360000000000113,19.6926,20.1662,2021-09-17 09:00:00
396.12499999999994,3168.9999999999995,187.60480000000047,1500.8384000000037,0.47360000000000113,19.692399999999996,20.166,2021-09-18 08:00:00
2686.813333333333,8060.44,1271.937432000004,3815.8122960000123,0.4734000000000016,19.6998,20.1732,2021-09-19 09:00:00
427.968,4279.68,207.56447999999972,2075.6447999999973,0.48499999999999943,19.8134,20.298400000000004,2021-09-20 08:00:00
625.185,2500.74,303.52731749999884,1214.1092699999954,0.48549999999999827,19.8273,20.3128,2021-09-21 08:00:00
703.3525,2813.41,335.4288072500004,1341.7152290000015,0.47690000000000055,19.7757,20.2526,2021-09-22 09:00:00
271.69,815.0699999999999,129.73197499999975,389.19592499999925,0.47749999999999915,19.7512,20.2287,2021-09-23 13:00:00
1283.68,8985.76,609.8763680000017,4269.134576000011,0.4751000000000012,19.7867,20.261799999999997,2021-09-24 08:00:00
218.15750000000003,872.6300000000001,97.16735050000062,388.6694020000025,0.4454000000000029,19.8252,20.2706,2021-09-25 08:00:00
1883.4718181818184,20718.190000000002,838.5216534545452,9223.738187999998,0.4451999999999998,19.823399999999996,20.268599999999996,2021-09-26 09:00:00
594.6679999999999,2973.3399999999997,284.5486380000002,1422.743190000001,0.47850000000000037,19.8125,20.291,2021-09-27 09:00:00
315.9433333333333,947.83,150.07308333333265,450.21924999999794,0.47499999999999787,19.989,20.464,2021-09-28 08:00:00
359.97749999999996,1439.9099999999999,176.38897499999942,705.5558999999977,0.48999999999999844,20.1475,20.6375,2021-09-29 11:00:00
536.8716666666667,3221.23,267.09365416666594,1602.5619249999957,0.4974999999999987,20.2495,20.747,2021-09-30 09:00:00
194.29333333333332,582.88,96.99123200000035,290.97369600000104,0.49920000000000186,20.1359,20.6351,2021-10-01 08:00:00
215.04666666666665,1935.4199999999998,107.35129600000042,966.1616640000037,0.49920000000000186,20.1392,20.6384,2021-10-02 08:00:00
887.2466666666668,5323.4800000000005,441.848840000001,2651.093040000006,0.4980000000000011,20.140199999999997,20.6382,2021-10-03 08:00:00
1118.4287499999998,8947.429999999998,555.2998743749972,4442.398994999978,0.4964999999999975,20.1838,20.6803,2021-10-04 09:00:00
1702.075,13616.6,845.0802375000018,6760.641900000014,0.49650000000000105,20.2304,20.7269,2021-10-05 08:00:00
525.2040000000001,5252.040000000001,257.87516400000175,2578.7516400000172,0.4910000000000032,20.259799999999995,20.7508,2021-10-06 10:00:00
1635.4759999999999,8177.379999999999,802.037430399996,4010.18715199998,0.4903999999999975,20.3073,20.7977,2021-10-07 10:00:00
252.56571428571425,1767.9599999999998,124.91900228571386,874.433015999997,0.4945999999999984,20.344400000000004,20.839,2021-10-08 08:00:00
1141.5849999999998,11415.849999999999,564.7420994999978,5647.420994999979,0.49469999999999814,20.3398,20.834499999999995,2021-10-09 08:00:00
1620.3400000000001,8101.700000000001,798.6655860000038,3993.327930000019,0.49290000000000234,20.3449,20.8378,2021-10-10 10:00:00
306.3816666666667,1838.2900000000002,152.11849749999922,912.7109849999954,0.4964999999999975,20.4552,20.9517,2021-10-11 08:00:00
154.63000000000002,773.1500000000001,76.01610799999973,380.0805399999987,0.49159999999999826,20.4293,20.9209,2021-10-12 08:00:00
128.68,643.4000000000001,65.8198200000002,329.09910000000104,0.5115000000000016,20.2912,20.8027,2021-10-13 09:00:00
1620.5012499999998,12964.009999999998,768.1175925000003,6144.940740000003,0.4740000000000002,20.282,20.756,2021-10-14 08:00:00
290.414,1452.07,137.6271946000001,688.1359730000006,0.47390000000000043,20.1147,20.5886,2021-10-15 08:00:00
211.1442857142857,1478.01,100.0612770000001,700.4289390000007,0.47390000000000043,20.110899999999997,20.5848,2021-10-16 10:00:00
1884.466,9422.33,893.0484374000007,4465.2421870000035,0.47390000000000043,20.1176,20.5915,2021-10-17 08:00:00
1757.8983333333333,10547.39,831.4859116666648,4988.915469999989,0.472999999999999,20.0881,20.5611,2021-10-18 08:00:00
567.01,5103.09,268.4792350000008,2416.313115000007,0.47350000000000136,19.975799999999996,20.449299999999997,2021-10-19 09:00:00
338.872,1694.3600000000001,161.43862079999937,807.1931039999969,0.47639999999999816,19.9079,20.3843,2021-10-20 10:00:00
437.805,875.61,207.03798449999965,414.0759689999993,0.4728999999999992,19.9744,20.4473,2021-10-21 09:00:00
664.085,3984.51,314.9091069999998,1889.4546419999988,0.47419999999999973,19.8888,20.363,2021-10-22 08:00:00
1784.843,17848.43,846.1940663000001,8461.940663000001,0.47409999999999997,19.892799999999998,20.366899999999998,2021-10-23 09:00:00
381.46875,3051.75,180.35842500000112,1442.867400000009,0.472800000000003,19.8924,20.3652,2021-10-24 08:00:00
2056.37,10281.85,975.5419279999985,4877.709639999993,0.47439999999999927,19.8867,20.3611,2021-10-25 09:00:00
709.7066666666666,2129.12,331.7168959999984,995.1506879999953,0.4673999999999978,19.9019,20.3693,2021-10-26 10:00:00
924.9119999999999,4624.5599999999995,432.303868799998,2161.51934399999,0.4673999999999978,19.9552,20.4226,2021-10-27 08:00:00
348.49333333333334,2090.96,166.05707333333262,996.3424399999957,0.4764999999999979,20.0029,20.4794,2021-10-28 08:00:00
